,Cinderella,Number of Tournament Wins,3pt_0,Free Throw-Rebound_0,Free Throw-Rebound_1,Free Throw-Rebound_2,Region_0,PPG_0,PPG_1,Scoring Differential_0,Assist_0,Schedule_0,Win-Loss_0
23,0.0,5.0,2.126787550383855,-4.653513743461057,-1.727552771063499,-0.6094364074678844,-0.2891412009536531,-0.5670066078175998,-0.5290546587067497,0.41183278998246525,-1.7211547843991222,0.8129733851743508,-0.24752298224186403
24,0.0,2.0,-1.0725872740201812,-2.783401696804094,0.03319390352237073,1.1961920651505338,-0.2891412009536531,-0.6020097800423124,-0.7304609755690391,4.305485240056699,1.8239340871517655,0.3911109962366585,-1.8996490954104983
25,1.0,0.0,0.8599993855794797,-3.063116532405551,1.0347504656542221,0.49680506467755803,-0.2891412009536531,-0.7779500080006856,0.23987608302014105,-0.2792291031298207,-1.6701600320001166,-1.7567308120961895,-0.5908304062991481
26,0.0,0.0,1.903256397249656,-1.3932083989197115,0.10733561976956907,0.6685935735529065,-0.2891412009536531,-0.705338273073667,0.25547232036317313,-0.9338104198931048,-0.3693365090921761,-0.4166242404816975,-0.26040518366542126
27,0.0,1.0,2.046363970685112,-1.3844554179141146,-0.030362682856209078,1.5858411883201378,0.8403775101699335,-0.8730099055578531,0.27216069829239453,-0.34063790116080317,0.8187530452923338,1.2588974193875178,0.07002003896830557
28,1.0,1.0,-1.2414729474164627,-1.6220486813920847,-0.4063612198019729,-0.852073197391953,-0.2891412009536531,-1.052572926781543,-0.4406252690587059,1.5955026540440802,1.2657400719574294,-1.9107379283771917,-0.9083734275093177
29,0.0,3.0,-1.391407478504179,1.2582216785355764,0.7740913129874722,-1.1779055586457072,-0.2891412009536531,0.13630047173595888,-0.4062560619274981,0.2805638431840014,1.4373982873759674,1.568097574890807,-0.5843893055873695
30,0.0,3.0,-1.2136634016312322,-0.6314609909175811,-0.801833034560023,0.5408015689133702,0.8403775101699335,-0.356278897938082,-0.6149190164171402,0.8452512582168241,1.8893802040465721,1.2623303525943932,-0.9083734275093177
31,1.0,0.0,0.17587681572971603,-0.9601198364477243,2.076460063451315,-0.7364763702337671,0.8403775101699335,-0.42055012870490655,-0.40901538150190525,-2.477481721404093,-1.0568007529891732,-1.6617137949233847,0.7437526856593164
32,1.0,0.0,-1.2623418959584842,0.5364677184474789,2.422134005668967,-0.36787249399528493,-0.14399133654667257,-1.8729885456451458,0.7574630621582374,-3.161429850481371,-1.5759382685673755,-0.26923958346071936,2.3829965974043934
33,1.0,0.0,1.8405739605433187,-1.6777046368363662,0.08530347608226552,-1.0957350327121982,0.8403775101699335,1.317774954218303,-0.8840493989920155,2.3337458171173284,0.3773280665061641,-2.099798334107895,-1.57566497348855
34,1.0,0.0,1.6926418626693698,0.8812220253895928,1.6019514510437867,-0.09042149096740541,-0.43546363165002566,1.8592029426030092,-0.21227692716282948,-1.9604014068597695,-2.3871699351187163,1.4960748515889402,1.385279828791434
35,0.0,0.0,1.445508329149285,-1.7894359341779886,-0.10656977485799285,-1.1575177827595573,-0.14399133654667257,-0.057103823666318845,-0.33586983042852186,0.030034182341082977,1.3978453720110635,0.49405496714751984,-1.245239750854823
36,1.0,0.0,1.2433581861246172,-3.642807973024807,0.05338287489331145,-0.5234384328825549,-0.43546363165002566,-1.091636942472879,-0.7160389525524443,0.7922938109223483,-0.9258956313687743,-0.8045881500836253,-0.901932326797539
37,0.0,1.0,3.1621488511756026,-2.639503864580306,-0.6765065594712975,1.884328085104751,0.8403775101699335,-0.46869514560805514,0.14334876604662483,-0.33084896372280326,0.5558260865272032,0.8709023969582423,0.07002003896830557
38,1.0,0.0,2.9401764388425526,-0.9153763642599138,0.999344892336845,1.7176436069148817,-0.2891412009536531,-0.23988681550530266,-0.47437928363338017,-2.1913531928266883,0.03232361274991369,1.1510911851747703,0.7437526856593164
