,Cinderella,Number of Tournament Wins,Game Count,Wins,Losses,3-Pointers Made,3-Pointers Attempted,3-Point Percentage,Free Throws Made,Free Throws Attempted,Free Throw Percentage,Rebounds,Opponent's Rebounds,Rebound Differential,Offensive Rebounds,Assists,Turnovers,Assist to Turnover Ratio,ESPN Strength of Schedule,Total Points,Average PPG,Total Opp Points,Average Opp PPG,Total Scoring Differential,Scoring Differential Per Game,optimalrank,Region_East,Region_Midwest,Region_South,Region_West,Wins vs Top Teams,Losses vs Top Teams
66,1.0,0.0,-1.1404962783177512,-0.5503946028640624,-0.4661164493862455,-0.3441865911247604,0.6661346049335521,-2.4161755745625135,-1.9146292376377818,-1.7240123445066762,-0.8404823950815599,-0.15487513376360842,-0.10828553206862425,-0.06982154752821333,0.37586318537589863,-1.3928233195819657,-1.1463298103457333,-0.5041726573213536,0.9406084852305062,-0.9474773686327057,-0.35278477534774877,-0.7100508811600579,0.06286132354658845,-0.5916132244300425,-0.47595582378984735,0,1,0,0,0,-1.041450019301684,-1.1153159298771018
161,1.0,0.0,0.6746775986052851,-1.297805455616965,2.2146762849180717,0.6852062095671062,1.1143644610128776,-0.647564396561041,0.6129327037426345,0.730989135588308,-0.4838159602681753,0.9524313510020308,1.3380210915455866,-0.3537446241673642,0.2879010788350518,-0.40777747525003516,1.884405113821435,-1.5794097446878141,2.0476624307394196,0.7961132738609162,0.414049642879441,1.7567775016890723,1.882334003623966,-1.609121358753904,-1.6705321805830855,0,1,0,0,0,-0.8137589182283629,-1.2462755006417563
118,0.0,0.0,0.6746775986052851,1.1935640535593768,-0.7639823087533919,0.5842853467541781,0.8014492784669335,-0.23988347389010128,0.7489450055209529,0.44771973403888676,0.9213387708923764,1.4807540528836756,-0.006100824965446313,1.8810047532504681,0.3465424831956163,1.6972520003086111,0.8554518988264087,0.7198198510640069,0.1470565419896037,0.9879082445352146,0.7303262168667706,0.4909552094079112,-0.06602303322107546,1.0696245458946292,0.912377833097414,0,0,1,0,0,-0.09392902292387785,-0.4390512427221353
119,1.0,0.0,0.6746775986052851,0.1970162498888401,0.4274811287151935,1.3512839041324316,1.0889929597253687,1.0641371474959442,-0.7245215970774961,-0.8899413288333803,0.771556765329715,0.33002378440173685,0.05678207171343242,0.3514836629685911,-0.31317331586073477,0.968587951076772,1.173491983461235,-0.11088908972951919,1.62639411519178,0.5973439406166433,0.07800578301790151,0.9103541616697417,0.5701751828915919,-0.4670203916556921,-0.5603340168081341,0,0,0,1,0,-0.8137589182283629,-0.4390512427221353
436,0.0,0.0,0.06961963963093966,0.1970162498888401,-0.1682505900190992,-1.2928427015662844,-1.3212996625879854,-0.546159714960865,0.45425168500126306,0.6916461631508884,-0.8664521877376704,0.5109562165529851,0.5441245209747426,0.01260773278637884,0.6690702071787213,0.36136791005023944,0.9864095807348666,-0.4736531247609546,-0.5779168382551714,0.09867701686346741,0.13730764064052547,0.46426618517306745,0.729224736919758,-0.6469878167741983,-0.6736195437239455,0,0,1,0,0,-0.09392902292387785,-1.2462755006417563
133,1.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,0.6852062095671062,0.32784792110009897,1.173395534667015,0.5335921943719488,0.526405678913726,-0.06880314911786296,0.04053189295973966,1.0000255218966134,-1.113925764846381,-1.104832274728356,0.4423305821871104,0.20066348928411926,0.17300082808589937,1.3716737383490212,0.8902671685555718,0.5721879298731058,0.9713576456350989,0.6695811541591961,0.0036636432696315166,-0.1071919091448886,0,0,0,1,0,-0.8137589182283629,-0.4390512427221353
149,1.0,0.0,-0.23290933985623305,-0.7995315537816966,0.7253469880823399,1.9769932535725858,1.6809946564339118,1.2413396318367493,-1.5519297662289329,-1.9049900177188064,2.230536578035573,-1.0522999972337996,-0.7685559471968509,-0.43617390448195636,-1.8964912335959774,0.9550941723872934,-1.6140358171616545,2.750325731311157,-0.06847608456965378,-0.06522050353093305,0.31521321350840015,-0.1419559367326693,0.15267010356765545,0.12825647604398188,0.18735046083622095,0,0,0,1,0,0.2659859247283647,0.771785144157296
153,1.0,0.0,0.37214861911811237,-0.05212070102879409,0.4274811287151935,1.391652249257603,1.1651074635878955,0.9899304477575583,-0.894536974300394,-0.6145405217714429,-1.1355497507828236,-0.2779091876264572,1.1022102289997913,-1.6359778735054646,-0.7236631463846865,-0.21886457359733616,-0.04254363426015969,-0.24718344438043888,1.8321298041801621,0.2800104436828041,-0.0010633604789294924,0.323195628503179,0.07314532655357096,-0.03094547694546581,-0.08453480376172622,0,0,0,1,0,-0.8137589182283629,-1.2462755006417563
167,0.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,1.2099946961943324,0.995964121671169,0.9248078088286212,0.1595583644815733,-0.02439593521014867,0.624329852559216,0.15632864953653855,-0.18688915291722266,0.41559532543549615,-0.25453191150017024,-0.3268148031131642,1.3418661459149666,-1.2463531696109706,-0.6660892763930495,-0.21516929878538454,-0.4161763638373028,0.14018517660710755,0.19243249207469484,-0.6815969369892956,-0.6962766491071077,0,0,0,0,1,-0.09392902292387785,-0.4390512427221353
1,1.0,0.0,-5.37590199113817,-2.294353259287502,-2.55117746495627,-2.0598412589445383,-2.699817899209307,1.6159582999014588,-2.968724576419749,-2.9593816790416523,0.48284591949538075,-4.10643945194687,-4.27427743704434,-0.21636249030971053,-2.9373761609959983,-2.661238516392945,-4.289314176148722,2.4415314522656635,2.204413431873425,-3.8767096480219907,2.1601603985080446,-4.244440233402938,0.29183815916002864,0.010585467312650981,2.143413950402468,0,0,0,1,0,-1.041450019301684,-1.1153159298771018
164,0.0,0.0,-0.23290933985623305,-0.3012576519464283,0.12961526934804715,0.09986520525212325,0.09950440951251809,0.08330028733489853,-1.23456772874619,-1.031576029608091,-0.8474905905775167,0.33002378440173685,0.6463092280779206,-0.33542700631967703,-0.18123015604946455,-0.6236779342816912,-0.5476661216213544,-0.1996039336551754,-0.5681199006842961,-0.3825540004647722,-0.258038076843638,-0.13433050123699966,0.17255129782117515,-0.5154731599568284,-0.49236270065864735,0,0,0,1,0,-0.45384397057612036,0.36817301519748563
2,1.0,0.0,-1.4430252578049239,-0.05212070102879409,-1.3597140274876847,1.0283371431310617,0.6999632733168974,1.1811200478061898,-2.1639851242313655,-2.377105686967842,1.7510362458295423,-1.6602329692619937,-1.8690066390772289,0.07671939525328386,-2.1457172021283766,-0.17838323752890065,-2.044325343432302,2.016442624170773,1.8713175544636635,-1.079990257462221,-0.1013110930155184,-1.800488157040817,-1.4889486155781204,1.124999138238785,1.5807624419007011,0,0,1,0,0,-1.041450019301684,-1.1153159298771018
160,1.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,0.4429961388160788,1.0805357926295323,-1.1824145669607604,1.1683162693374345,1.1086816709875364,0.04632534008729323,0.6050410812716341,0.45766053804128437,0.23241914695862465,-0.06394734732833547,0.5907621477713739,1.8656968735487982,-0.8181375730835994,1.4108614886325226,0.8205235428558268,1.4221812224640566,1.287813218705389,2.0612647519056546,-0.7092842331613733,-0.7189337544902701,0,0,0,0,1,-0.8137589182283629,-0.4390512427221353
135,1.0,0.0,0.37214861911811237,-0.5503946028640624,1.0232128474494862,0.8668637626303768,1.021335622958678,0.0024132976564566282,-0.4978344274469655,-0.5751975493340233,0.32551110743643213,-0.6470113492150037,1.6445752128551205,-2.735034944366694,-1.3540582432607555,0.051011000192233875,-0.716040284075086,0.6273335276049421,-0.4309627746920413,0.5276003149168984,0.414049642879441,1.2420606057313712,1.5244725070605916,-1.207655564258775,-1.2627042836861646,0,0,0,0,1,1.3457307676850923,-0.03543911376232485
139,0.0,0.0,0.6746775986052851,-0.05212070102879409,0.7253469880823399,0.5439170016290069,0.031847072745827446,1.5727791096245394,0.5109234774088958,0.7860692970006955,-0.9804781908738458,0.13461675767838874,1.1886742119332496,-1.2146726630086602,0.02401475921251135,0.4423305821871104,-0.11737659535070706,0.46650921649851307,-0.6366984636804235,1.22154939062936,1.125671934350934,1.6233323805148534,1.6636408668352378,-0.5223949839998479,-0.6056482275744587,0,1,0,0,0,-0.09392902292387785,0.771785144157296
7,0.0,0.0,-2.653141175753615,-1.297805455616965,-1.0618481681205383,-0.687317524688716,-1.03375598132955,0.7858131532370906,-2.832712274641431,-3.085279190841395,2.8538092991130632,-2.905048102462582,-2.8829933480241485,-0.3171093884719899,-2.7467915968241634,-1.6761926720610143,-2.8861961557009597,1.238728853050581,-0.5975107133969221,-2.6492218357064807,-1.3402969784565342,-2.6354733438166433,-1.3268223552857288,-0.4739422156987116,-0.02411578394817455,0,0,0,0,1,0.5680636468918275,0.09814780182918502
9,0.0,0.0,-1.7455542372920967,-0.7995315537816966,-0.7639823087533919,-0.10197652037373296,-0.3487254465668074,0.667220503764697,-1.8692918037116757,-1.9128586122062905,0.4828457540792672,-1.0088762135175002,-1.7353804836346114,0.7453124466938649,-1.4273599987114611,-0.3807899178710782,-0.6412073229845386,0.11282692352226725,-0.26441483598716053,-1.2543493217115833,0.6573394672334286,-1.3810892047789867,0.2643109617788751,0.017507291355670446,0.4522641341077694,0,1,0,0,0,-0.07574181958557703,0.09814780182918502
156,1.0,0.0,0.37214861911811237,-0.7995315537816966,1.3210787068166325,1.6338623200086304,1.3934509751754764,1.0656055721179,-0.2824816162979614,-0.4571686320217645,0.6913277205438381,-0.3430448632009066,1.3773229019698858,-2.038965466154582,-0.9289080616466625,0.9011190576293795,0.0884140476482982,0.7044067701248304,0.5487309823954927,0.7891389112909417,0.8686972179862283,1.4136329043839382,1.8028092266098843,-1.000000842968191,-1.0587903352377042,0,0,1,0,0,-0.8137589182283629,-0.8426633716819458
12,0.0,0.0,-1.7455542372920967,-0.05212070102879409,-1.6575798868548308,-0.18271321062407544,-0.39101128204598906,0.5486283286610081,-1.087221068486345,-1.125999163457898,0.26229065820196074,-1.3996902669641964,-1.6174750523617138,0.11335463094865816,-1.207454732359344,-1.1499353031713528,-1.4082451741626492,0.020353993833833184,0.10786879170610235,-1.4182468421059837,-0.2631629848906844,-1.9339332782150358,-1.3074928263984735,0.6958460475715781,1.1884588424271894,0,0,1,0,0,-0.7195472860629817,-0.20521813109738668
120,1.0,0.0,-0.23290933985623305,0.6952901517241085,-1.0618481681205383,1.754967355384144,1.8078521628714568,0.4748769759845855,-0.7471903140405491,-0.8899413288333803,0.6725644761987664,0.3010745952575371,0.15110641673175051,0.20494272018709392,-0.987549466007227,2.1155591396824445,-0.36058371889498597,2.3048444397560384,0.6858881083877474,1.0576518702349595,2.371010944426051,0.5633968466167728,1.3455417587789056,1.0765463699376485,1.1842630976953612,0,1,0,0,0,-0.45384397057612036,-0.4390512427221353
13,1.0,0.0,-4.165786073189478,-2.79262716112277,-0.7639823087533919,-2.0194729138193668,-2.4207313850467083,0.4300365093338453,-2.798709199196851,-2.9436444900666845,1.7510362458295423,-3.7518118849304236,-4.014885488243966,-0.06982154752821333,-2.5855277348326107,-2.310400270466504,-2.5307395905208594,-0.22096633463503837,1.655784927904406,-3.657017227067794,-0.7771890296899586,-3.325575256174746,-0.0576526428758616,-1.2214992123448138,-0.8250644117696748,0,0,1,0,0,-1.041450019301684,-1.1153159298771018
58,1.0,0.0,-2.0480832167792693,-1.0486685046993307,-0.7639823087533919,-1.4139477369417983,-1.2451851587254583,-1.2697851810517873,-1.1212241439309247,-1.3620569980824158,1.3099257232426964,-1.9786740498481907,-1.2716191206278809,-1.0223376756079452,-1.5593031585227313,-1.5142673277872722,-0.005127153714886007,-1.469225684704378,-0.25461789841628524,-1.892503496864249,-0.7339737300099075,-1.7089829310927813,-0.3932979605523396,-0.6539096408172177,-0.3930199746234083,0,0,0,0,1,-0.39764455282427935,0.4015137347557567
64,0.0,0.0,-1.4430252578049239,-1.297805455616965,0.12961526934804715,-1.63597363513024,-1.363585498067167,-1.744153644282193,-0.7585246725220757,-0.44143144304679666,-1.254023923547015,0.3227864871156869,-1.263758758543021,1.8810047532504681,1.4607291660463426,-0.35380236049212116,0.6122447752821297,-0.8256258696211445,-0.7934494648144289,-1.0032722691925016,0.05400308137987131,-0.7596162118819105,0.4494685816136614,-0.6123786965591009,-0.4502852502082742,0,0,0,1,0,-0.07574181958557703,1.6149774664620435
17,0.0,0.0,-0.8379672988305785,-0.3012576519464283,-0.4661164493862455,-0.28363407343700353,-0.39101128204598906,0.23238308181465434,-0.6565154461883369,-1.2597652697451247,2.9916575780423162,-0.820706484080202,-1.1301326031004038,0.2782131915778425,-0.7090027952945455,-0.8395783933133473,-0.8844144465288175,-0.14159405686257262,-0.3427903365541633,-0.75219521667342,-0.4688892276405919,-0.9311885105344776,-0.7684919478738765,0.19747471647417655,0.3383977723572081,0,1,0,0,0,-0.07574181958557703,0.09814780182918502
32,1.0,0.0,-2.9556701552407874,-1.7960793574522333,-0.7639823087533919,-0.8891592503145721,-0.9238128090836778,-0.2815168180033625,-1.7219451434518307,-2.0230189350310654,2.0267294953657475,-2.5214713463019356,-2.1519796741321833,-0.6834617454257329,-2.482905277201623,-1.5142673277872722,-2.1752830253407596,0.4398361285120771,1.107156423935387,-2.1331190055283686,0.521480872334758,-2.078816552632759,0.45780348005089555,-0.46009856761267265,0.07603519217939271,0,0,0,0,1,-1.041450019301684,-1.1153159298771018
123,1.0,0.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,1.2705472138820892,1.4019081422713129,0.18238072430069824,0.0008773457402018552,0.36903378916404755,-1.3292335713741967,0.6918886487042333,0.3397551067683867,0.4797069879024012,0.24392002556462838,1.643276885550697,0.818035418281135,0.7057533600509952,1.9398961174597908,0.9879082445352146,0.7303262168667706,0.7464072985128444,0.3316008518493413,0.605862335012325,0.4818928308173307,0,0,0,0,1,-0.8137589182283629,-0.4390512427221353
101,1.0,0.0,0.37214861911811237,-1.297805455616965,1.9168104255509253,-0.5258441441880309,0.12487591080002707,-1.8043910186344236,-0.3844908426317002,-0.3942198761218931,0.028396104426388815,0.5037189192669351,-0.3755378429538589,1.0750295679522335,0.6544098560885802,0.671724819908245,2.370819360909993,-1.037266088948483,2.292585870011303,-0.1802974859355121,-0.7917547954472564,0.17449963633762097,-0.16542900448867964,-0.674675112946276,-0.7189337544902701,0,1,0,0,0,-0.8137589182283629,-0.4390512427221353
285,1.0,0.0,0.06961963963093966,-1.0486685046993307,1.3210787068166325,0.644837864441935,0.31939075400426264,1.0818665260696996,0.3069050247414182,0.40050816711398324,-0.3985705358056849,0.5109562165529851,0.9843047977268937,-0.5002855669488614,-0.5917199865734164,0.2534176805344114,-0.11737659535070706,0.2670314816931272,-0.6171045885386728,0.17190782384819953,0.27567864175998325,0.048679950659071825,0.033382938046528726,0.2528493088183323,0.2567378460721555,0,0,0,1,0,-0.09392902292387785,1.1753972731171065
121,1.0,0.0,0.37214861911811237,-1.297805455616965,1.9168104255509253,1.5531256297582878,1.7232804919130933,0.18706681919852852,-0.36182212566864713,-0.7483066280586697,1.6659305775651043,-0.8858421596546513,0.15896677881661037,-1.306260752247096,-1.8525101803255541,-1.0284912949660463,-0.5663743618939913,-0.6074283113003102,0.7740605465256254,0.032420572448709786,-0.43594364971150984,0.9141668794175766,1.007561456469051,-1.5952777106678648,-1.6478750751999234,0,1,0,0,0,-0.8137589182283629,-0.4390512427221353
348,1.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,-0.9093434228771577,-0.7631266342627876,-0.8196088473589054,1.0889757599667487,0.9749155647003097,0.22541605684334906,0.48200702740878537,0.5126830726353032,0.01260773278637884,0.9915979311618264,-0.5157277047658632,-0.36058371889498597,-0.2652399346002966,-0.39177502440853995,-0.02337432811108612,-0.0801325039757633,0.1630614830941165,0.2321948805817371,-0.34242755888134174,-0.35642006835967355,0,0,1,0,0,-0.8137589182283629,-0.4390512427221353
45,0.0,0.0,-2.9556701552407874,-1.7960793574522333,-0.7639823087533919,-0.9295275954397434,-0.8646126394128235,-0.5977632507714666,-2.821377916159904,-2.9279073010917167,1.4202033538894079,-2.9846583726091307,-2.513556330035736,-0.8483203060549173,-2.1457172021283766,-2.0810060327453694,-1.6514522977069281,-0.8442087802593612,-0.7248709018183015,-3.154863122029631,-1.9967005072944657,-2.7307912875125138,-1.020320357390075,-1.3045611008610474,-1.1257765761816103,0,0,1,0,0,-0.07574181958557703,0.7048796676823283
328,1.0,0.0,0.06961963963093966,0.44615320080647425,-0.4661164493862455,-0.38455493624993164,-0.052724598212535854,-0.9770390545853759,0.48825476044584265,0.5578800568636617,-0.32343688900487494,0.2866000006854373,0.8113768318599772,-0.5827148472634536,0.5811081006378745,-0.4212712539395137,-0.28575075780443865,-0.2347997361094676,0.4997462945411159,0.4473951453621918,0.7500935027409805,0.5481459756254335,0.8485119024408847,-0.10708554141867993,-0.11144011640423149,0,0,0,0,1,-0.8137589182283629,-1.2462755006417563
435,1.0,0.0,0.06961963963093966,0.44615320080647425,-0.4661164493862455,-0.6671333521261303,-0.8307839710294782,0.22156284872387566,2.0863993063410833,2.5801088401470302,-1.410489199046501,0.2866000006854373,0.7091921247567993,-0.4636503312534871,0.9329565268012617,-0.5022339260763847,1.3605743861876034,-1.3816344274788293,0.9797962355140075,0.24165144954794443,0.39428235700523395,0.3727609592250317,0.5701751828915919,-0.19706925397793298,-0.1978203306775358,0,0,1,0,0,-0.8137589182283629,-1.2462755006417563
429,1.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-1.0304484582526714,-1.0760418168087318,-0.3277603867278995,1.927718287599712,1.675220474086379,0.5305223127458447,1.0030924320043804,-0.021821549135165996,1.2948409821244793,1.402087761685778,0.7931688281135515,-0.28575075780443865,0.9383936790339986,-0.6171045885386728,0.7577542797260565,1.3035775072188087,0.3841991124685362,0.5900563771451116,0.8065952322598895,0.8217494115647649,0,0,1,0,0,-0.09392902292387785,1.9826215310367274
38,1.0,0.0,-2.0480832167792693,-0.3012576519464283,-1.6575798868548308,-1.2524743564411134,-1.3212996625879854,-0.40010863733052743,-1.109889785449398,-1.2991082421825444,1.0066634520157516,-1.7977416176969425,-2.30918691582938,0.41559532543549615,-1.515322105252308,-0.4887401473869062,-1.7824099796153858,1.2478146982720402,1.018983985797509,-1.4566058362408434,0.21637678413735928,-1.9415587137107055,-0.8597412476582531,0.6335496311844029,1.2278344038329543,0,0,0,0,1,-1.041450019301684,-1.1153159298771018
40,1.0,0.0,-0.8379672988305785,-0.05212070102879409,-0.7639823087533919,-0.8286067326268153,-0.8054124697419692,-0.40010863733052743,-0.9625431251895532,-0.7483066280586697,-0.8680530433641014,-0.2779091876264572,-1.0908307926761045,0.9193298162468928,-0.5184182311227107,-1.0419850736555247,1.4728238278234245,-1.8542100667496182,0.7446697338129994,-1.1915800585818128,-1.2991146294783855,-0.9159376395431382,-0.7419833336585118,-0.7023624091183539,-0.6434100554547053,0,0,1,0,0,-1.041450019301684,-1.1153159298771018
102,0.0,0.0,0.6746775986052851,1.1935640535593768,-0.7639823087533919,-0.2432657283118323,-0.0950104336917175,-0.44575910448396056,0.5335921943719488,0.5814858403261135,-0.25322631381903665,0.49648162198088525,-0.09256480789890457,0.7361536377700213,1.3434463573252136,-0.02995167194463713,-0.4167084397128965,0.25971111960322435,-0.39177502440853995,0.10913856071842915,-0.7324529378246324,-0.10382875925432107,-0.9805579688830328,0.4051294377647605,0.27797888236887014,0,0,0,1,0,0.2659859247283647,0.771785144157296
338,0.0,0.0,0.06961963963093966,-0.7995315537816966,1.0232128474494862,-0.3038182459995892,0.0064755714583184555,-0.8782025521457787,0.05754913814783451,0.4319825450639189,-1.3414848490788198,-0.4226551333474558,0.6620299522476403,-1.306260752247096,0.11197686575335816,-1.2443917539977023,-0.9031226868014544,-0.5544438991845398,-1.0089820913736864,-0.43137453845459367,-0.8115220813214662,0.13637245885927274,0.19243249207469484,-1.103828203613483,-1.131009858646534,0,0,0,0,1,1.3457307676850923,1.579009402076917
472,1.0,0.0,-0.5354383193434058,-1.0486685046993307,0.7253469880823399,-0.4652916265002741,-0.9153556419878415,1.2056736218128863,0.8056167979285855,0.5814858403261135,0.6361076385349281,-0.9437405379430508,-1.059389344336665,0.04008415955790957,-1.3540582432607555,-0.7990970572449118,-0.15479307589598074,-0.6979097771649287,1.5186278019121513,-0.7382464915334711,-0.43594364971150984,-0.5689803244901694,-0.14554781023515712,-0.43241127144059477,-0.33376296297651137,0,0,0,0,1,-0.8137589182283629,-0.8426633716819458
352,1.0,0.0,0.37214861911811237,0.1970162498888401,0.12961526934804715,-0.3441865911247604,-0.30643961108762574,-0.20729334571167218,0.5902639867795815,0.7782007025132116,-0.7052176701844604,1.0682281075788296,-0.31265494627498014,1.7161461926212838,1.402087761685778,-1.1229477457923958,0.23807996982939292,-1.261849804147444,2.057459368310295,-0.1419384918006524,-0.7324529378246324,-0.4088461790811069,-1.079963940150637,0.4605040301089162,0.39126440928468154,0,0,0,0,1,-0.8137589182283629,-1.2462755006417563
390,1.0,0.0,0.37214861911811237,1.442701004477011,-1.3597140274876847,0.3824436211283219,0.07413290822500909,0.9789552903735979,1.1343131938928548,0.9119668088004382,0.568219550568979,-0.1186886473333588,-0.7764163092817108,0.7544712556177084,0.8449944202604149,1.724239557687568,1.5850732694592455,0.19228752027549167,0.8426391095217528,0.750779917156082,0.8093953603636045,-0.05045071078463356,-0.5232905010520541,1.5818395250780697,1.5241196784427953,0,0,0,1,0,-0.8137589182283629,-0.4390512427221353
350,1.0,0.0,0.6746775986052851,0.44615320080647425,0.12961526934804715,0.9476004528807193,0.6492202707418795,1.0737299214225737,2.075064947859557,1.4863742063867647,1.5121550727803814,1.0609908102927796,0.5912866934839016,0.6537243574554291,1.0355789844322498,1.5218328773453906,0.4064541322831245,0.956033734806181,-0.31339952384153724,1.5144726185682884,1.6198540812061384,1.2382478879835364,1.0870862334831326,0.7581424639587532,0.6178354631163043,0,0,0,0,1,-0.45384397057612036,-0.03543911376232485
322,1.0,0.0,0.06961963963093966,0.1970162498888401,-0.1682505900190992,-1.2928427015662844,-1.2790138271088036,-0.6818240810116635,-0.1351349560381165,0.3296908167266279,-1.6650855986656181,0.4530578382645857,0.2375703996652088,0.2965308094255297,0.8303340691702739,0.563774590392417,0.20066348928411926,0.28251888346374704,2.106444056164672,-0.24306674906528247,-0.47547822145992674,-0.4584115098029596,-0.7817460263478244,0.34975484542060475,0.3558626821234905,0,0,0,0,1,-0.8137589182283629,-1.2462755006417563
473,1.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,-0.949711768002329,-0.6954692974960969,-1.1443179391235445,1.4516752313755976,1.3053965331746344,0.28115417509541457,-0.3285702686288067,-0.1947495150020825,-0.18888606353817983,-0.4304561245818639,-1.2848730900661378,1.3231579056423297,-1.9738660431396085,0.6564972956751214,-0.30234883091006565,-0.5743146508309676,0.06011810390257629,0.05326413230005126,-0.7092842331613733,-0.7189337544902721,0,0,0,1,0,-0.8137589182283629,-1.2462755006417563
327,1.0,0.0,0.37214861911811237,-0.3012576519464283,0.7253469880823399,-0.9698959405649147,-0.6024404594418973,-1.4582642818820684,0.8509542318546917,0.9827841591877936,-0.5278571129421809,0.6050410812716341,0.8270975560296969,-0.1980448724620234,0.5811081006378745,-0.6506654916606482,0.9302848599169561,-1.2662701741006153,1.4304553637742732,0.3113950752476893,0.038471211269484606,0.323195628503179,0.07314532655357096,0.03135093944170938,-0.02754875082831837,0,0,0,1,0,-0.8137589182283629,-0.8426633716819458
331,0.0,0.0,-0.23290933985623305,-1.0486685046993307,1.0232128474494862,-0.5460283167506166,-0.7377551329752785,0.3579099184065283,-0.29381597477948795,0.01494703722727095,-1.1677051249449113,-0.6542486465010536,0.5834263313990418,-1.5077545485716546,-0.21055085822974684,-0.5562090408342987,-0.47283316053080704,-0.2116663448249814,-0.9208096532358083,-0.6022464214189686,-0.6533837943278015,0.10205799912875933,0.5701751828915919,-1.3807011653342616,-1.3993777903523366,0,0,0,0,1,0.2659859247283647,0.771785144157296
356,1.0,0.0,0.6746775986052851,0.6952901517241085,-0.1682505900190992,1.9568090810100003,1.4780226461338397,1.6414248139914835,0.3635768171490508,0.2667420608267565,0.26260422199234945,-0.06079026904495935,0.6463092280779206,-0.8300026882072301,-0.04928699623819433,-0.15139568014994365,-0.24833427725916493,-0.0059151352258776935,1.2639074250693925,1.1831903964945003,1.0663700767283102,1.3793184446534248,1.2858981760183408,-0.1555383097198162,-0.24313454144386218,0,0,0,1,0,-0.8137589182283629,-0.8426633716819458
353,1.0,0.0,-0.23290933985623305,0.1970162498888401,-0.4661164493862455,1.9971774261351716,1.6217944867630574,1.4158365192013358,-1.0305492760787125,-1.0001016516581553,-0.07224767342287342,-0.3575194577730065,0.15110641673175051,-0.6285088918826714,-0.2838526136804525,1.0090692871452074,-1.557911096343744,2.7407137089424265,0.1470565419896037,0.24513863083293166,0.8884645038604383,-0.01613625105412016,0.3713632403563835,0.5158786224530719,0.5951783577331421,0,0,0,1,0,-0.45384397057612036,0.36817301519748563
332,1.0,0.0,0.06961963963093966,-0.5503946028640624,0.7253469880823399,0.2613385857528082,0.6915061062210611,-0.8488550157611079,-1.3025738796353492,-1.11026197448293,-0.8043667940585393,0.09119297396208917,1.2358363844424087,-1.324578370094783,0.199938972294205,-0.35380236049212116,-1.6327440574342913,1.2173885939511193,-0.18603933542015785,-0.7312721289634966,-1.3254715140508775,0.06011810390257629,0.05326413230005126,-1.5606685904527675,-1.5983126571742559,0,0,0,1,0,-0.45384397057612036,0.36817301519748563
335,1.0,0.0,0.06961963963093966,-1.297805455616965,1.618944566183779,-0.16252903806148983,-0.19649643884175347,0.065405743459328,-0.29381597477948795,-0.197505013934795,-0.3931757652359798,-0.6397740519289538,1.3065796432061472,-2.3320473517175766,-0.0786076984184766,-0.04344545063411563,0.6309530155547666,-0.5733444381927452,1.8713175544636635,0.30093353139272755,0.4931187863762748,1.3793184446534248,2.2203143059338206,-1.906759792603741,-1.9523299287861664,0,1,0,0,0,-0.8137589182283629,-0.8426633716819458
339,0.0,0.0,-0.23290933985623305,-1.0486685046993307,1.0232128474494862,-1.212106011315942,-1.185984989054604,-0.66520196132678,0.7829480809655325,0.4870627064763064,0.8936743023314289,-0.7555708085057526,-0.171168428747503,-0.7567322168164815,-0.35715436913115817,-0.7451219424869977,-0.17350131616861758,-0.6328211499084039,-0.9893882162319357,-0.5673746085690962,-0.5940819367051746,0.08680712813742004,0.5304127943845497,-1.283795628731989,-1.2970553789445083,0,0,1,0,0,0.2659859247283647,1.9826215310367274
132,1.0,0.0,0.06961963963093966,-0.05212070102879409,0.12961526934804715,0.039312687564366386,0.5815629339751889,-1.2073852834115282,-0.1351349560381165,-0.2683223643221503,0.48648698931814793,-0.48055351163585525,0.9607237114723142,-1.7275659627439004,-0.4890975289424284,0.051011000192233875,-0.43541667998553335,0.35668984160321343,-0.28400871112891124,-0.04081023453602234,-0.11966707572418021,0.5138315158949202,0.8087495139338425,-1.01384449105423,-1.0361332298545418,0,1,0,0,0,-0.09392902292387785,0.771785144157296
340,1.0,0.0,-0.23290933985623305,-0.7995315537816966,0.7253469880823399,-0.4451074539376885,-0.010438762733354204,-1.2591792186513149,0.10288657207394063,0.36903378916404755,-0.9831747530942037,-0.5601637817824044,0.622728141823341,-1.434484077180906,-0.45977682676214615,-0.46175259000794916,-0.8469979659835438,0.22222038531208302,-0.44075971226291666,-0.39301554431973396,-0.277805362717845,0.06774353939824593,0.5105316001310299,-0.9030953063659184,-0.8950744769851768,0,1,0,0,0,-0.45384397057612036,-0.8426633716819458
